meal_name,Calories,Proteins,Carbs,Fats,sugar_g,serving_size_g,sodium_g,cholesterol_g,C,P,M,ED,F
Fried Paleo Dinner,2426.0,102.88,255.27,68.54,29.91,340.52,1.94727,0.29989,0.9500884483402185,0.6501170736369283,0.7019310855248126,0.17377870583684443,0.15549570656156853
Raw Paleo Breakfast,2560.0,124.67,312.06,83.23,17.32,215.82,0.6061799999999999,0.0777399999999999,0.7386022457403244,0.4612064159538713,0.6981927901242482,0.19687178929122776,0.6843128020194733
Boiled Paleo Lunch,2328.0,126.1,317.88,83.91,37.89,407.48,1.20494,0.15342,0.6716664172201074,0.4703174527325145,0.6938095357247429,0.07604401947616958,0.3477155483069615
Grilled Low-Carb Snack,1752.0,103.91,260.15,70.01,3.55,489.61,0.22066,0.02947,0.3791106839464009,0.1634252401204186,0.7006307650884492,0.016512308839536315,0.9044401516200324
Baked Paleo Lunch,2066.0,120.36,300.26,79.99,34.76,428.98,1.5766,0.18241,0.44705632022446584,0.24203182491518133,0.6985991529466986,0.034754419229078085,0.2810711454425546
Boiled Vegetarian Snack,1304.0,98.08,244.32,65.3,1.71,349.64,1.96527,0.2971399999999999,0.28216913919298325,0.1355664930472595,0.6998156676795618,0.01874065589015475,0.3658172552248966
Baked Keto Lunch,1697.0,71.75,179.78,48.22,49.61,280.27,1.11295,0.03652,0.4896125043052072,0.12403434160016569,0.6995303456660307,0.08275911880430864,0.4584710593248287
Baked Balanced Breakfast,3417.0,118.91,294.97,79.07,3.09,398.98,0.73317,0.11141,0.9858608881619877,0.42450741466367203,0.7015341266656139,0.13207346819821808,0.7315557350676981
Baked Paleo Dinner,2509.0,77.92,193.03,51.99,6.45,390.2,1.39576,0.1780999999999999,0.5429159280944748,0.03923161466048648,0.7031343710620123,0.05854179950238161,0.5266825713221759
Roasted Paleo Lunch,2364.0,112.78,280.54,74.97,19.79,199.51,1.46866,0.22796,0.9769204830487538,0.7447316863382233,0.7000831705615047,0.3130468215723937,0.3536400234528746
Raw Vegan Breakfast,2060.0,96.03,241.15,64.25,46.01,180.88,0.34699,0.06719,0.891515991928751,0.584651407272901,0.6972056055435663,0.2994796039038641,0.5327886038008094
Boiled Vegetarian Dinner,1795.0,139.49,348.88,92.94,40.42,487.74,0.79079,0.09179,0.5178871215249541,0.5556298880234466,0.6980356066142858,0.03609430670546907,0.46545591453210955
Roasted Low-Carb Lunch,1918.0,71.53,178.7,47.6,40.1,156.58,0.78988,0.00887,0.41503098847556896,0.00869689874325038,0.6982545590554994,0.14430953983646974,0.5704862359453413
Grilled Paleo Breakfast,2713.0,73.84,184.39,49.59,35.56,306.62,0.4517,0.09792,0.5870589529375488,0.019735270225068137,0.7010067120935615,0.09418025928949837,0.5442620892991807
Boiled Vegetarian Breakfast,1664.0,94.9,234.83,63.18,38.89,136.62,1.0722,0.12925,0.4800914597312108,0.2715311957439353,0.7030792241383805,0.20312154950660546,0.3894834336595667
Grilled Vegetarian Snack,1111.0,132.43,331.29,88.71,11.39,256.73,0.8399099999999999,0.17579,0.48081275098681664,0.9325273570029149,0.6994157135002206,0.09133457096199772,0.5736707311803566
Grilled Low-Carb Dinner,2310.0,88.23,220.62,58.53,1.61,175.72,0.7627200000000001,0.0731899999999999,0.6664731201797458,0.22903426195823576,0.6969485944953692,0.22210761018265449,0.7856387802103872
Fried Vegan Dinner,1366.0,102.18,255.83,68.42,17.5,109.79,2.00824,0.08589,0.5911703130945019,0.6434271515267358,0.6988960618283508,0.3305238837070884,0.4674621035059021
Roasted Vegetarian Dinner,2494.0,112.6,281.84,75.08,23.77,366.92,1.12296,0.07628,0.9206597651115025,0.7430114206527452,0.6978677916427531,0.1641315821631428,0.5616940004809915
Roasted Vegan Lunch,1508.0,69.71,174.44,46.5,41.5,209.47,2.31308,0.14473,0.43508288538140993,0.11103677864322005,0.6981055007719763,0.10524509876565953,0.1743987656143856
Grilled Vegetarian Dinner,2376.0,102.06,254.22,68.33,30.33,334.07,1.92821,0.29933,0.9717271860083921,0.6422803077364171,0.7013850229296607,0.17342155855125999,0.15511650202113336
Boiled Vegetarian Breakfast,1963.0,118.25,298.61,79.48,6.49,170.3,2.25473,0.01944,0.5663578939016629,0.4203023207658367,0.6957299351665549,0.19028821143741195,0.5966181067236083
Boiled Keto Lunch,2094.0,139.49,348.88,92.94,37.25,289.44,2.2883400000000003,0.1857299999999999,0.604153555695406,0.5556298880234466,0.6980356066142858,0.10594347717963812,0.1558219062153
Roasted Vegan Dinner,1948.0,83.65,209.17,55.34,21.17,168.55,1.45008,0.20252,0.5620301463680282,0.19985345884901487,0.6961888369151121,0.19089118974341152,0.37738201046415876
Baked Keto Breakfast,2108.0,109.11,273.43,73.46,13.93,237.92,0.85084,0.02648,0.6081927867267983,0.362068141635208,0.6999584938707833,0.13788598416264522,0.7374194945936072
Grilled Keto Lunch,1700.0,86.13,213.59,57.23,42.76,394.25,0.60392,0.2694499999999999,0.3678585403589506,0.0784632293209729,0.7014790396452639,0.02732487335686825,0.2555944284686129
Roasted Keto Dinner,2278.0,70.13,177.86,47.19,7.68,203.26,2.19543,0.21944,0.6572405921079918,0.1137127474872971,0.6939226249439637,0.18401163075988786,0.34914065106097725
Roasted Balanced Lunch,1951.0,111.26,278.03,74.7,11.48,393.91,1.48671,0.1569199999999999,0.5628956958747551,0.37576655357512617,0.7005819189756108,0.06110396472705565,0.5015483550807343
Raw Keto Dinner,3006.0,82.35,204.52,55.47,3.76,413.44,2.39,0.00666,0.6990790913894052,0.4539112151765661,0.7045199215405262,0.1780913824075718,0.6300411013320449
Raw Paleo Breakfast,1920.0,112.04,281.62,74.3,4.92,494.55,1.49249,0.0711,0.8309275264578649,0.737659482964591,0.6942927078260999,0.07821180044533804,0.6563053977560729
Raw Vegan Snack,2233.0,102.23,258.9,68.71,10.07,271.4,1.32996,0.17257,0.6442573495070877,0.31823322342747007,0.694303693203306,0.1254582161046411,0.5158203125248123
Raw Vegan Lunch,2443.0,85.61,214.67,57.4,40.12,427.37,1.02925,0.18338,0.9427312775330395,0.4850671381468915,0.698510280700626,0.13227387704270152,0.31958848887901303
Fried Low-Carb Snack,1750.0,72.3,180.08,47.82,28.6,427.28,1.0299200000000002,0.16069,0.7573558183860748,0.3578630477373727,0.6980577354908906,0.08450095168924322,0.4345287131614616
Boiled Balanced Snack,2352.0,69.71,174.44,46.5,25.81,234.4,1.04309,0.06922,0.6785908132739231,0.11103677864322005,0.6981055007719763,0.16095684155842452,0.5667158200297341
Roasted Vegan Breakfast,2000.0,102.74,255.28,67.98,3.32,208.8,1.39975,0.14789,0.5770330044846284,0.32148261416670637,0.699355496067664,0.15200396783587067,0.5870712990074051
Grilled Paleo Lunch,2176.0,87.03,216.85,57.58,30.98,494.66,1.78691,0.14712,0.9417178633189136,0.49863812299899646,0.6979560289975923,0.09344151570912562,0.32241845653541357
Fried Balanced Lunch,2629.0,69.71,174.44,46.5,10.96,470.09,1.53947,0.2847099999999999,0.7585098843950441,0.11103677864322005,0.6981055007719763,0.07367371801498437,0.358348636843859
Roasted Balanced Dinner,1434.0,89.1,224.59,59.49,31.79,325.25,0.64661,0.1889799999999999,0.4137326642154786,0.2345773402781096,0.6947831770167079,0.0504137901219309,0.43163479361224044
Roasted Vegan Lunch,1946.0,103.73,257.56,68.51,42.4,485.66,0.64549,0.13942,0.5614531133635434,0.3277902550134595,0.6991972068727252,0.04251398979208365,0.412926012138648
Grilled Keto Dinner,1847.0,98.09,245.57,64.77,46.75,417.34,0.41885,0.24054,0.39966748473116576,0.13561427820518948,0.6950805789263673,0.029000102567684576,0.3080177819768902
Roasted Balanced Snack,1795.0,78.68,195.83,52.08,18.56,190.25,1.87202,0.29566,0.776830682287431,0.4188369092559851,0.6986242359624371,0.24188703142536216,0.2522328747392767
Boiled Vegetarian Dinner,1190.0,108.12,271.47,72.44,29.73,494.52,2.4348400000000003,0.2802699999999999,0.34333463766835404,0.35576050078845506,0.6976649482455078,0.011061124805786799,0.10882041987615165
Raw Balanced Snack,1751.0,73.67,183.88,49.2,33.95,180.13,1.18416,0.01146,0.5051923954262922,0.1362673420302321,0.6996885742303258,0.15479864892515918,0.555961587720257
Roasted Keto Dinner,1490.0,123.53,309.54,82.8,15.97,296.65,2.37233,0.21398,0.32241719125578616,0.25717971997897454,0.698770460818994,0.037800556855400964,0.28160866321981215
Fried Paleo Snack,1838.0,86.55,219.93,58.46,44.23,340.68,0.5175,0.16835,0.5302933311213736,0.2183303865819276,0.6940195024849659,0.06979348109615142,0.3827836422246901
Fried Vegetarian Lunch,1586.0,86.96,218.0,58.36,18.27,154.67,0.1885399999999999,0.25542,0.4575871725563103,0.22094264188209803,0.6988951432071518,0.16527934629083307,0.5187341131884201
Boiled Paleo Dinner,1522.0,105.35,261.41,69.62,44.48,251.25,0.93277,0.19587,0.6586831746192033,0.6737229416543221,0.6996800407830108,0.14233595653453002,0.28792969733089036
Roasted Paleo Lunch,1690.0,120.7,301.86,80.88,16.08,417.53,0.10179,0.23181,0.487592888789511,0.4359121390229528,0.6996498977840163,0.04331370009495336,0.5771618194866748
Raw Vegetarian Breakfast,2141.0,118.19,297.04,78.66,4.35,476.37,2.23732,0.11312,0.6177138313007947,0.4199200395023972,0.6953456548451609,0.0520937722535142,0.49955090838193283
Grilled Vegan Breakfast,1765.0,112.63,280.11,74.07,4.38,481.71,1.68799,0.29446,0.5092316264576846,0.38449530909032975,0.6972253381738587,0.03577577309887338,0.3862790298183041
Roasted Keto Breakfast,2353.0,107.32,266.73,72.1,3.35,444.58,1.24996,0.1082,0.981681005335752,0.6925502938787211,0.7034311494709611,0.11978379852097362,0.6578434899121426
Grilled Balanced Lunch,1227.0,71.12,178.0,47.54,9.78,244.66,2.05702,0.17273,0.3540097482513196,0.12002038833405013,0.6985967992750082,0.06232657366980213,0.41128943914708527
Boiled Keto Dinner,1900.0,79.91,199.21,52.69,27.09,311.11,1.2753800000000002,0.13119,0.548181354260397,0.17602459342794793,0.69677239995781,0.08378666861387767,0.44642786214267827
Baked Vegan Dinner,2699.0,80.2,197.65,52.58,43.18,465.68,2.0642,0.25733,0.5840295296640046,0.050126630668514395,0.7008564268475161,0.04919448023961912,0.05345297554071082
Fried Vegetarian Snack,2318.0,107.35,268.15,72.07,17.7,258.07,2.3876500000000003,0.2793,0.9968281217034735,0.6928370048263008,0.7007637260074918,0.22853703629972622,0.19966772390877519
Raw Balanced Snack,1159.0,114.66,288.08,76.29,13.32,316.14,0.4460199999999999,0.19435,0.5015859391482633,0.7626989057198833,0.695421684649434,0.07183827856734919,0.5938673509692491
Raw Vegetarian Dinner,1975.0,74.02,181.89,48.79,1.84,390.01,2.32371,0.21552,0.5698200919285706,0.13849731606696292,0.7037635677526295,0.06328653615019479,0.3864113200487296
Fried Balanced Dinner,2467.0,108.03,270.77,72.09,17.61,499.29,0.41093,0.06847,0.7117702110317892,0.35518707889329565,0.6974164585543461,0.06087027513781698,0.7221860497482135
Steamed Vegetarian Breakfast,1980.0,81.97,206.8,54.89,41.82,199.89,0.5373300000000001,0.23915,0.8568940116596733,0.45027954317389013,0.6951595333915279,0.2557557960708907,0.3098969277764836
Boiled Low-Carb Snack,2248.0,69.71,174.44,46.5,39.11,427.56,0.81022,0.13597,0.9728776455610836,0.33311033592966016,0.6981055007719763,0.11875522289033559,0.41790009237619863
Roasted Keto Breakfast,1423.0,139.49,348.88,92.94,5.09,295.26,0.5959099999999999,0.12634,0.6158384740362197,1.0,0.6980356066142858,0.10583660663604798,0.7181106180757643
Raw Balanced Snack,1840.0,80.46,199.39,53.05,13.23,151.27,1.84638,0.25609,0.7963055461887872,0.4358484254790461,0.6996900147164731,0.3223217895292233,0.3130730585470234
Grilled Paleo Breakfast,2787.0,97.97,241.67,65.26,44.13,344.38,1.42249,0.17726,0.8040954917493297,0.29109125372326017,0.7047703882073584,0.12280717559136575,0.2392552915951669
Grilled Vegan Dinner,1672.0,99.92,250.1,67.17,28.47,488.07,0.678,0.07254,0.7235993876237241,0.6218282601423997,0.7001244670716539,0.06475320398439322,0.5960151722133089
Boiled Keto Dinner,2266.0,85.17,210.55,57.12,0.42,191.88,2.18646,0.26515,0.6537783940810841,0.20953791752281742,0.7055821951635641,0.19584456626276212,0.3487876440037694
Boiled Keto Snack,2563.0,88.84,221.81,59.28,42.01,398.84,0.13272,0.04989,0.890798307129423,0.5159363501696372,0.6993042440647332,0.1531960115802144,0.6016479374607693
Fried Keto Lunch,3202.0,88.12,218.78,58.59,26.1,372.25,0.7723,0.2912599999999999,0.9238298401798901,0.22833341297526324,0.7010825771104077,0.13280856778056901,0.3564151889478675
Steamed Vegetarian Breakfast,2402.0,88.2,218.58,58.39,16.03,148.89,1.11451,0.18368,0.6930166383860388,0.22884312132651602,0.7007868175256614,0.280802298021224,0.48864725339131576
Fried Low-Carb Breakfast,1915.0,101.99,253.52,68.17,4.62,199.61,1.37075,0.18112,0.5525091017940318,0.31670409837371166,0.7019455803924036,0.15230195443220187,0.5404341012270257
Grilled Vegan Lunch,3256.0,92.33,230.57,61.46,4.25,476.28,0.92026,0.01736,0.939409731300975,0.2551568149599401,0.6985376353634212,0.09811545415383024,0.8116207260009485
Roasted Vegan Dinner,1895.0,69.71,174.44,46.5,6.43,401.89,1.71527,0.3010199999999999,0.8201081576237782,0.33311033592966016,0.6981055007719763,0.10276331537182312,0.3668011329122738
Fried Vegetarian Lunch,2308.0,69.71,174.44,46.5,0.54,123.83,0.3083399999999999,0.1905,0.6658960871752613,0.11103677864322005,0.6981055007719763,0.3300434876154954,0.7153084433865298
Grilled Balanced Snack,2257.0,69.71,174.44,46.5,37.98,209.24,0.9416,0.22129,0.6511817455609032,0.11103677864322005,0.6981055007719763,0.17574501035006315,0.30173818806829356
Steamed Vegetarian Dinner,1812.0,86.81,219.01,57.67,10.48,440.37,2.32865,0.02468,0.5227919020630734,0.21998693872349914,0.6929608958295013,0.04463247023648521,0.5570226460210209
Fried Vegan Snack,2239.0,92.85,234.07,61.92,16.53,235.89,0.59993,0.23072,0.6459884485205416,0.25846991924308305,0.6943961009249273,0.1502976051049949,0.5021270994242493
Steamed Vegan Breakfast,3124.0,82.93,209.98,56.05,22.07,236.56,0.41985,0.0486599999999999,0.9013255530049895,0.19526608368773993,0.6959506190096434,0.22328743854697453,0.7116815351628184
Boiled Paleo Breakfast,1208.0,102.16,254.84,68.44,43.54,147.11,2.16268,0.01687,0.3485279347087157,0.31778722862012393,0.7008424667087263,0.12514053634217767,0.333489229890479
Roasted Vegetarian Dinner,1687.0,120.12,297.87,79.77,27.2,270.54,1.06184,0.18786,0.4867273392827841,0.4322167534763702,0.7013405080010655,0.0863121056717794,0.40684518956621285
Baked Vegetarian Breakfast,2125.0,69.71,174.44,46.5,6.27,406.38,1.71001,0.29884,0.9196463508973766,0.33311033592966016,0.6981055007719763,0.11791083326692306,0.3687800635734576
Raw Paleo Dinner,1853.0,121.22,302.83,80.83,26.65,376.28,1.11755,0.13031,0.5346210786550082,0.43922524330609575,0.6988269986202874,0.060546185967233705,0.4739622252974217
Raw Vegan Snack,1808.0,111.27,278.65,74.27,39.71,291.89,2.1615100000000003,0.28769,0.5216378360541041,0.3758302671190327,0.6979081779966836,0.08549534490077436,0.05009999364027029
Roasted Balanced Dinner,2345.0,105.23,261.87,69.55,16.13,458.19,1.05468,0.03616,0.9851432033626597,0.6725760978640033,0.698290676995287,0.11463499932122055,0.6789771842407873
Grilled Keto Lunch,1859.0,130.41,326.0,87.36,40.66,239.03,1.66024,0.23927,0.5363521776684621,0.4977779901562574,0.6997827509030168,0.11660642704425929,0.1539886558899508
Grilled Vegan Breakfast,2802.0,103.51,261.42,69.15,41.18,462.57,2.42855,0.2414,0.7873651410755533,0.6561380035361015,0.6939822784727134,0.1423285911270623,0.05734131606368109
Baked Paleo Dinner,2173.0,88.82,223.29,58.95,15.69,406.77,0.29779,0.23033,0.9404195390588231,0.5157452095379174,0.6944423699661223,0.12124142170795249,0.5532197355240437
Grilled Keto Snack,1481.0,93.18,231.48,61.58,30.67,291.23,1.77966,0.25719,0.640939409731301,0.5574138672528313,0.6991209985284013,0.11367297477545703,0.1897867052423442
Baked Keto Dinner,1919.0,103.46,257.7,68.75,9.68,445.02,1.1165,0.1966999999999999,0.553663167803001,0.3260699893279813,0.6993282821604176,0.04851251249852318,0.520217818154691
Baked Vegetarian Snack,1493.0,96.49,242.79,64.53,5.38,417.71,1.10894,0.18051,0.6461327067716627,0.5890476418024561,0.6961030353173354,0.06913089543270609,0.5738070319037922
Fried Vegan Dinner,1869.0,79.71,197.57,53.01,7.14,381.8,0.79237,0.29613,0.5392373426908852,0.17475032254981596,0.7019649412901252,0.05997057459115917,0.49665547828110757
Roasted Keto Breakfast,3184.0,79.52,196.17,52.39,1.7,479.68,0.65086,0.2443,0.9186365431395284,0.17353976521559064,0.7017083554272219,0.09421355500774513,0.5898739224993539
Steamed Low-Carb Dinner,3373.0,88.62,220.61,59.79,28.29,153.35,0.96023,0.15949,0.9731661620633258,0.23151909017059305,0.7038115787714386,0.3960126709272207,0.44856325615830384
Fried Vegan Snack,3157.0,86.83,216.59,57.96,19.48,438.07,1.60959,0.2775,0.9108465975789859,0.2201143658113123,0.6998630507378174,0.10539227212550095,0.2837344701003043
Raw Low-Carb Lunch,1672.0,79.74,198.75,53.49,27.52,308.75,1.30497,0.13185,0.48239959174914937,0.17494146318153578,0.7016070611474813,0.0701922551157328,0.4380296327584551
Grilled Low-Carb Snack,3112.0,101.03,253.23,67.0,31.35,236.55,1.28552,0.038,0.8978633549780818,0.3105875981586786,0.6956869940969266,0.22230151134854342,0.5279449489610768
Steamed Keto Breakfast,1730.0,93.66,233.14,62.03,14.63,452.88,0.14731,0.12041,0.3743501616594027,0.11444545324222295,0.6987229313077491,0.020073696610490018,0.7191213348428614
Fried Vegetarian Breakfast,1289.0,132.63,334.27,88.86,48.06,114.38,2.07959,0.07198,0.3718977713903431,0.5119223969035217,0.6958021670956656,0.18523260913741804,0.27302169529503073
Steamed Low-Carb Breakfast,1109.0,126.75,317.82,84.5,40.82,110.12,2.39476,0.25823,0.3199648009867265,0.47445883308644327,0.696947427692116,0.16167808798421252,0.03925981998229522
Baked Keto Breakfast,2180.0,69.83,175.7,46.5,46.39,400.76,0.71309,0.09838,0.4717244811661837,0.0005734218951593852,0.6949353268269177,0.043945198907900364,0.44060292593977946
Fried Balanced Lunch,2684.0,88.76,222.44,58.75,1.68,235.26,1.61995,0.21178,0.838432561972443,0.5151717876427582,0.6952363947655876,0.30006584959198074,0.488232803773615
Roasted Low-Carb Lunch,1980.0,93.24,230.8,61.38,0.37,111.45,1.42743,0.2525,0.8568940116596733,0.5579872891479906,0.6998143748947068,0.4874560355827795,0.4760064319913293
Grilled Vegetarian Snack,3140.0,86.71,212.41,56.74,21.27,233.01,1.03598,0.03261,0.6410872744387001,0.4955798728914798,0.7033008516425225,0.36099964939210194,0.6472885012818046
Roasted Low-Carb Breakfast,2122.0,69.89,175.28,46.5,16.17,233.73,1.70019,0.21415,0.45917401331864305,0.0008601328427390777,0.6962985349468862,0.09758140855359428,0.36412303780081356
Grilled Balanced Breakfast,1780.0,98.35,244.48,65.21,21.63,149.72,1.74415,0.01292,0.5135593739913193,0.2935123683917108,0.6997078559679099,0.1974047844969184,0.5651491411327086
Grilled Vegan Snack,1953.0,108.31,271.49,72.5,41.59,380.82,0.57741,0.10536,0.8452090933188595,0.7020117551488507,0.6982358199377124,0.11494282669443272,0.4711120562460088
Steamed Low-Carb Dinner,2868.0,89.01,223.33,59.04,29.55,272.81,0.1004,0.01453,0.8274653284309572,0.2340039183829503,0.6952372395114657,0.17036357877774916,0.74417901752667
Steamed Balanced Snack,1881.0,79.95,198.55,53.18,6.73,378.88,0.77743,0.29524,0.542699540717793,0.17627944760357436,0.7010634169152836,0.061334368513222236,0.5019405789953633
Fried Paleo Snack,1264.0,139.49,348.88,92.94,32.83,386.37,1.56851,0.0141999999999999,0.2735136441257139,0.3334448320351699,0.6980356066142858,0.01198931297991344,0.5047212223398012
Baked Vegan Breakfast,2280.0,106.87,264.35,71.02,45.25,214.03,0.63459,0.07975,0.4933632188343573,0.17756964686768292,0.702764053686344,0.12077777488894079,0.4751288608286066
Baked Low-Carb Breakfast,1845.0,71.84,179.59,48.17,43.57,129.45,1.5669000000000002,0.0807099999999999,0.3992347099778023,0.010178238639078746,0.7000328102985738,0.17383487763232572,0.3416521343875729
Fried Paleo Breakfast,2425.0,99.08,247.21,65.55,14.49,344.42,1.88482,0.22225,0.524739388453209,0.14034500884025422,0.6972777807111085,0.06754388312169209,0.33974865056368975
Baked Keto Dinner,1560.0,94.09,236.53,62.67,1.28,314.78,1.5164300000000002,0.2909,0.6751286152470153,0.5661107659960816,0.6954407201742228,0.10985612488656563,0.4348250170982215
Steamed Balanced Breakfast,2212.0,80.03,202.73,53.82,33.57,461.79,1.05921,0.2206,0.9572977544399985,0.4317389018970707,0.694336506521573,0.10496924362696243,0.3186627870398997
Roasted Low-Carb Lunch,2359.0,81.85,204.99,54.31,35.81,249.97,0.39674,0.12168,0.9790843568155712,0.44913269938357137,0.6962347244717443,0.24195124559915732,0.521061591937852
Fried Balanced Breakfast,2280.0,98.81,245.31,65.67,20.75,285.11,0.93549,0.27356,0.6578176251124764,0.2964431914114143,0.7009877039813355,0.12092278800528897,0.3729076214277368
Roasted Vegan Lunch,1254.0,105.53,262.84,70.64,25.97,382.61,2.07594,0.13876,0.2713497703588965,0.17116643570507,0.7013771303468068,0.012077940059310545,0.32823829580130126
Grilled Balanced Breakfast,2173.0,128.8,320.55,85.61,43.79,231.38,1.21561,0.16399,0.6269463593725488,0.4875201095872955,0.6998073336351067,0.14832785151527464,0.2885336466195605
Roasted Keto Lunch,1827.0,98.3,244.28,64.78,4.17,414.25,0.10548,0.2748299999999999,0.395339737197531,0.13661776652171834,0.6981796421627685,0.028775075708452072,0.6197218525723283
Roasted Vegetarian Dinner,2270.0,69.71,174.44,46.5,0.71,369.07,1.82029,0.07911,0.6549324600900532,0.11103677864322005,0.6981055007719763,0.08464012821115187,0.6301719702832991
Steamed Balanced Snack,2004.0,97.47,244.51,64.34,45.88,416.65,0.42537,0.24221,0.4336403028701983,0.13265159841353275,0.6940008188505862,0.03466181788416093,0.30499857746334036
Roasted Low-Carb Lunch,1728.0,139.49,348.88,92.94,31.98,182.41,2.25385,0.14031,0.7478347738120785,1.0,0.6980356066142858,0.24301337345567903,0.25487078611957736
Boiled Low-Carb Breakfast,1728.0,83.89,210.22,56.55,48.19,129.37,1.65425,0.09473,0.49855651587471894,0.20138258390277314,0.7003209751179064,0.22625648225693734,0.30722255868601533
Steamed Vegan Lunch,3094.0,90.27,226.66,59.93,2.43,245.62,0.29997,0.2062,0.8926700579377201,0.24203182491518133,0.6951207268512991,0.21131469698449729,0.6828584248016663
Grilled Paleo Lunch,2361.0,97.62,245.37,64.87,27.32,365.24,2.33988,0.2432,0.5108905963455779,0.13336837578248198,0.6948662080041216,0.059045957067069096,0.1597836731796336
Steamed Vegetarian Breakfast,1820.0,93.24,234.71,62.49,14.67,451.76,0.16727,0.11973,0.39382502556075893,0.11243847660916517,0.6964900258928143,0.023149496763756505,0.7167352917735852
Baked Vegan Lunch,1954.0,82.63,206.73,54.32,7.6,186.13,1.85365,0.28455,0.42282093403611154,0.061738424045491465,0.6941835450995274,0.11849812127117472,0.3376912567655981
Baked Vegetarian Dinner,2631.0,99.87,253.82,67.36,46.93,426.23,2.28885,0.08236,0.7590869173995287,0.30319682706551343,0.6935369100633821,0.0850749911914177,0.23154499277001228
Fried Low-Carb Dinner,2418.0,112.71,281.88,75.2,20.16,199.16,1.46367,0.23104,0.9535506463671264,0.7440626941272038,0.6984498618617706,0.32165299500454825,0.3477704216165536
Raw Balanced Breakfast,2772.0,103.19,259.1,68.98,40.89,458.82,2.43839,0.23987,0.8003483836764576,0.653079753428585,0.6970204604384644,0.1418605950149943,0.061422237450931894
Raw Balanced Breakfast,1719.0,139.49,348.88,92.94,35.73,473.4,0.11511,0.24442,0.3719699005159036,0.3334448320351699,0.6980356066142858,0.017290803379203336,0.4112341555628295
Raw Balanced Lunch,1939.0,112.68,280.84,74.76,4.72,494.14,1.52425,0.06929,0.8391502467717709,0.7437759831796245,0.6985918501771314,0.07944016406919804,0.6553994879715255
Boiled Keto Breakfast,2040.0,100.8,251.53,67.22,7.6,453.12,0.08656,0.08815,0.5885736645743209,0.30912218664882685,0.699413479337026,0.052245343820824935,0.8209805897238988
Roasted Low-Carb Breakfast,2173.0,101.23,252.44,67.26,12.81,433.46,1.89361,0.03685,0.6269463593725488,0.31186186903681046,0.698720411851965,0.062287801049370844,0.5802827108200178
Raw Vegetarian Snack,1862.0,131.48,327.58,87.94,37.47,119.75,0.2598,0.2445699999999999,0.537217727175189,0.504595339354263,0.700994472201231,0.2693326902930012,0.3767099176526021
Grilled Balanced Snack,1814.0,139.49,348.88,92.94,0.69,243.21,1.31933,0.20568,0.7850534026013369,1.0,0.6980356066142858,0.18362924822675847,0.5472924632073155
Steamed Low-Carb Snack,2800.0,120.2,299.22,79.65,23.78,420.2,1.42104,0.29546,0.8078462062784798,0.43272646182762303,0.6988445026723937,0.094719283910112,0.2788869018317043
Grilled Vegan Lunch,1317.0,96.2,240.11,64.08,0.34,358.73,1.48728,0.20443,0.3799762334531278,0.2798139564517928,0.6989815621420858,0.035918335497187225,0.5268737202521421
Roasted Vegetarian Breakfast,1943.0,115.56,290.35,77.69,31.1,465.71,0.28379,0.26835,0.42044067289261244,0.2190949491088068,0.6982739799322877,0.02526353742524189,0.3919100155596923
Boiled Vegan Snack,1363.0,71.2,175.21,47.24,16.08,469.46,2.31272,0.1508199999999999,0.3932479925562742,0.1205300966853029,0.7048663147330569,0.020827097957615868,0.35883712294293235
Grilled Paleo Dinner,1684.0,72.63,179.79,47.94,28.36,425.23,1.03362,0.16188,0.7287926846640858,0.3610168681607492,0.700528748074441,0.08050784019327129,0.4343283177497228
Roasted Low-Carb Breakfast,1890.0,82.21,205.35,54.79,49.51,385.54,0.0678,0.15372,0.8179442838569608,0.45257323075452754,0.6987478635636363,0.10827535732311097,0.46675130982582835
Roasted Keto Dinner,2940.0,69.71,174.44,46.5,33.67,267.09,0.77007,0.17251,0.8482385165924038,0.11103677864322005,0.6981055007719763,0.18008538648315336,0.419704347391037
Fried Keto Snack,1488.0,91.79,229.33,61.41,25.07,140.2,0.7816799999999999,0.23465,0.42931255533656354,0.2517162835889839,0.6997005660275798,0.17234047142898704,0.40614967687998327
Baked Low-Carb Breakfast,2203.0,86.78,216.99,57.66,17.94,248.28,0.17299,0.06026,0.6356018544398183,0.21979579809177932,0.6973980820418577,0.13813998793701612,0.7647017833827212
Steamed Paleo Lunch,1818.0,104.68,262.8,69.16,33.46,279.36,0.74638,0.1561399999999999,0.7867845016147909,0.6673197304917093,0.6938615983713385,0.15560122404933618,0.4449926904306468
Grilled Paleo Snack,3227.0,81.63,203.71,54.91,22.16,276.19,1.40318,0.18212,0.931042752735948,0.1869833229798824,0.701773540573944,0.19337874236145008,0.40198948377862764
Raw Balanced Snack,2401.0,82.68,207.66,54.8,34.61,336.94,1.6994200000000002,0.29685,0.6927281218837964,0.19367324509007505,0.6945261810361898,0.10380615194882298,0.15631561769014102
Fried Keto Breakfast,3186.0,96.26,240.69,64.83,40.33,285.32,2.36904,0.1532599999999999,0.9192135761440131,0.2801962377152323,0.701148458851939,0.1832076737435114,0.17269210166164883
Raw Vegetarian Breakfast,1762.0,69.71,174.44,46.5,33.29,364.68,2.5150900000000003,0.16608,0.5083660769509577,0.11103677864322005,0.6981055007719763,0.05872075067818228,0.21001209794265097
